id,question,answer,category,select1,select2,select3,select4
303356167fd04332b8a397e45eef402b,'웃어른'과 '윗어른'어떤 것이 맞는 말?,집안의 웃어른께 인사를 올려라.,알쏭달쏭 우리말,집안의 웃어른께 인사를 올려라.,,,
bc9e477b45a5418cb55e3bcfd2fac416,'뵐게요'와 '봴게요'어떤 것이 맞는 말?,내일 학교에서 뵐게요.,알쏭달쏭 우리말,내일 학교에서 뵐게요.,,,
9de118f411ff4fc687f5b84532ec2eb9,'배멀미'와 '뱃멀미'어떤 것이 맞는 말?,그는 뱃멀미가 심하다. ,알쏭달쏭 우리말,그는 뱃멀미가 심하다. ,그는 배멀미가 심하다. ,,
f27c0d535a0849a1971eb6a489e65565,'혈혈단신'과 '홀홀단신'어떤 것이 맞는 말?,혈혈단신의 몸으로 상경했다.,알쏭달쏭 우리말,혈혈단신의 몸으로 상경했다.,,,
49a5974e8acc425fb02919a94b82051b,'구시렁'과 '궁시렁'어떤 것이 맞는 말?,뭘 그렇게 구시렁거리냐?,알쏭달쏭 우리말,뭘 그렇게 구시렁거리냐?,,,
4ba4db9e2c324729998b5d9b5de88f47,'짖궂다'와 '짓궂다'어떤 것이 맞는 말?,그 아이는 지나치게 짓궂다. ,알쏭달쏭 우리말,그 아이는 지나치게 짓궂다. ,그 아이는 지나치게 짖궂다. ,,
5ae31a56697a4d3498f9d570f47270c1,'띠웠어'와 '띄웠어'어떤 것이 맞는 말?,사공은 배를 강에 띄웠어. ,알쏭달쏭 우리말,사공은 배를 강에 띄웠어. ,사공은 배를 강에 띠웠어. ,,
6c60dce0e63f4af986b32b902a8756b7,'모를려야'와 '모르려야'어떤 것이 맞는 말?,그 사건을 모르려야 모를 수가 없다.,알쏭달쏭 우리말,그 사건을 모르려야 모를 수가 없다.,,,
f05b52b0e88746c78023ddb2daabbbee,'설레임'과 '설렘'어떤 것이 맞는 말?,설렘 가득한 만남이었어. ,알쏭달쏭 우리말,설렘 가득한 만남이었어. ,설레임 가득한 만남이었어. ,,
25a9a3374f61450daca3290bd73dfaf9,'담궈라'와 '담가라'어떤 것이 맞는 말?,저 매실로는 술을 담가라. ,알쏭달쏭 우리말,저 매실로는 술을 담가라. ,저 매실로는 술을 담궈라. ,,
562792ae1fcc47dba3596e8ce9ab328e,'자국눈'과 '자취눈'어떤 것이 맞는 말?,간밤에 자국눈이 내렸대.,알쏭달쏭 우리말,간밤에 자국눈이 내렸대.,,,
82a1e3050f124330aae651b1dade15ab,'이상스럽다'와 '요상스럽다'어떤 것이 맞는 말?,평소와 다른 이상스러운 옷차림. ,알쏭달쏭 우리말,평소와 다른 이상스러운 옷차림. ,평소와 다른 요상스러운 옷차림. ,,
afef55b0febd42b5a30858ce12afd7e9,'할께요'와 '할게요'어떤 것이 맞는 말?,그 일은 제가 맡아서 할게요. ,알쏭달쏭 우리말,그 일은 제가 맡아서 할게요. ,그 일은 제가 맡아서 할께요. ,,
e0f9134bcd644f6d83a2d0b67901169a,'다르다'와 '틀리다'어떤 것이 맞는 말?,내 생각은 너랑 달라.,알쏭달쏭 우리말,내 생각은 너랑 달라.,,,
87c2808a89eb48b591a449dc07fb0235,'희한하네'와 '희안하네'어떤 것이 맞는 말?,마술이 참 희한하네.,알쏭달쏭 우리말,마술이 참 희한하네.,,,
8577f5723fa744d7989cb8b3527cf22b,'열렬히'와 '열열히'어떤 것이 맞는 말?,돌아온 선수들을 열렬히 환영하다. ,알쏭달쏭 우리말,돌아온 선수들을 열렬히 환영하다. ,돌아온 선수들을 열열히 환영하다. ,,
419b5ce924db448c9128b338c634316a,'의뭉스럽다'와 '으뭉스럽다'어떤 것이 맞는 말?,일부러 의뭉스러운 바보짓을 하다.,알쏭달쏭 우리말,일부러 의뭉스러운 바보짓을 하다.,,,
5732fcdfa31340e9b216013d4b120a56,'번거로이'와 '번거로히'어떤 것이 맞는 말?,말을 번거로이 되풀이 한다.,알쏭달쏭 우리말,말을 번거로이 되풀이 한다.,,,
260dedb9b8504f35902068747051661c,'월요일'의 올바른 발음은?,워료일 ,알쏭달쏭 우리말,워료일 ,월요일 ,월료일 ,
5fba309a5c634f46b2f82029ccdcc21e,'콧망울'과 '콧방울'어떤 것이 맞는 말?,콧방울이 두둑해야 복이 있다. ,알쏭달쏭 우리말,콧방울이 두둑해야 복이 있다. ,콧망울이 두둑해야 복이 있다. ,,
f5e8b26e7cba4aae87c56b18dae198e0,'고들배기'와 '고들빼기'어떤 것이 맞는 말?,고들빼기김치가 맛있네. ,알쏭달쏭 우리말,고들빼기김치가 맛있네. ,고들배기김치가 맛있네. ,,
8ef0f0ec028344838e67940fd03de9c1,'시끌벅적'과 '시끌벅쩍'어떤 것이 맞는 말?,시끌벅적한 잔치가 열렸다.,알쏭달쏭 우리말,시끌벅적한 잔치가 열렸다.,,,
2f7cb852095b478989fa54255bd5a7d3,어떤 것이 맞는 말?,집 안팎을 대청소하다. ,알쏭달쏭 우리말,집 안팎을 대청소하다. ,집 안밖을 대청소하다. ,집 안팍을 대청소하다. ,
c50af06e2b6e4306a983316efda6e540,'주꾸미'와 '쭈꾸미'어떤 것이 맞는 말?,주꾸미는 봄이 제철이다.,알쏭달쏭 우리말,주꾸미는 봄이 제철이다.,,,
a0cf727361274c539583234f34436789,'빌어'와 '빌려'어떤 것이 맞는 말?,이 자리를 빌려 감사드립니다.,알쏭달쏭 우리말,이 자리를 빌려 감사드립니다.,,,
33ae831e26e849da8e7a35942e70b387,'턱도 없는'과 '택도 없는'어떤 것이 맞는 말?,턱도 없는 소리. ,알쏭달쏭 우리말,턱도 없는 소리. ,택도 없는 소리. ,,
6a7deee26da04d8fb324819f090aa93d,'아귀찜'과 '아구찜'어떤 것이 맞는 말?,저녁은 아귀찜으로 합시다.,알쏭달쏭 우리말,저녁은 아귀찜으로 합시다.,,,
44379dfa48d649dba4160f7884eb53e2,'뻣다'와 '뻗다'어떤 것이 맞는 말?,다리가 저려서 다리를 뻗었다.,알쏭달쏭 우리말,다리가 저려서 다리를 뻗었다.,,,
9239ffe2fb2f4aa0b50a54022a732d6f,'재작년'과 '제작년'어떤 것이 맞는 말?,벌써 재작년의 일이다. ,알쏭달쏭 우리말,벌써 재작년의 일이다. ,벌써 제작년의 일이다. ,,
8b82be04e9af4b5b85b10f87bc32c49f,'괘념'과 '궤념'어떤 것이 맞는 말?,그 일에 대해 너무 괘념치 않았으면 좋겠다. ,알쏭달쏭 우리말,그 일에 대해 너무 괘념치 않았으면 좋겠다. ,그 일에 대해 너무 궤념치 않았으면 좋겠다. ,,
3b229ba06b5242c182efce9ee8e8ef57,'깍두기'와 '깎두기'어떤 것이 맞는 말?,깍두기가 맛있게 익었다.,알쏭달쏭 우리말,깍두기가 맛있게 익었다.,,,
e9bdfe6ac3874a3fb8a345f7d875fdb4,'따 놓은'과 '따논'어떤 것이 맞는 말?,우승은 따 놓은 당상이다. ,알쏭달쏭 우리말,우승은 따 놓은 당상이다. ,우승은 따논 당상이다. ,,
7d25f273c6484c24babbaa7d8ea369c9,'초주검'과 '초죽음'어떤 것이 맞는 말?,늦게까지 일하고 초주검이 되어 돌아왔다.,알쏭달쏭 우리말,늦게까지 일하고 초주검이 되어 돌아왔다.,,,
d83c5e77ef8d474e9226c01277b90fd7,'깃들다'와 '깃들이다'어떤 것이 맞는 말?,봄기운이 깃들었다.,알쏭달쏭 우리말,봄기운이 깃들었다.,,,
6b559a6e03d44374a40f3e7e44f5920d,'치고받고'와 '치고박고'어떤 것이 맞는 말?,두 사람은 치고받고 싸우기 바쁘다.,알쏭달쏭 우리말,두 사람은 치고받고 싸우기 바쁘다.,,,
b416e58051a347f3a522b2d5b7a8e601,'껍질'과 '껍데기'어떤 것이 맞는 말?,저녁은 돼지껍질로 하자.,알쏭달쏭 우리말,저녁은 돼지껍질로 하자.,,,
7134a89cef6f41af82d8c804b55cdf83,'칼로리양'과 '칼로리량'어떤 것이 맞는 말?,하루 칼로리양을 정한다.,알쏭달쏭 우리말,하루 칼로리양을 정한다.,,,
0ea03a92d4a747e7bcd2ab97a02f6ea3,'발생률'과 '발생율'어떤 것이 맞는 말?,재난 발생률을 낮춘다. ,알쏭달쏭 우리말,재난 발생률을 낮춘다. ,재난 발생율을 낮춘다. ,,
e2e25e8dfbd946d189092a844273d8f5,'핑계'와 '핑게'어떤 것이 맞는 말?,괜한 핑계 대지 마.,알쏭달쏭 우리말,괜한 핑계 대지 마.,,,
d2c62bb2049448878a98d81794fef747,'결단나다'와 '결딴나다'어떤 것이 맞는 말?,태풍에 배가 결딴났다. ,알쏭달쏭 우리말,태풍에 배가 결딴났다. ,태풍에 배가 결단났다. ,,
5cdc3f2fe36e4972a66656e1b1dd7fe8,'차돌바기'와 '차돌박이'와 '차돌배기'어떤 것이 맞는 말?,차돌박이가 순식간에 익었다. ,알쏭달쏭 우리말,차돌박이가 순식간에 익었다. ,차돌바기가 순식간에 익었다. ,차돌배기가 순식간에 익었다. ,
cb57c1a33b004f708bfa498a60275ea4,'있을 거야'와 '있을 꺼야'어떤 것이 맞는 말?,넌 잘할 수 있을 거야.,알쏭달쏭 우리말,넌 잘할 수 있을 거야.,,,
5c6eae24703f4e9e9f60bae4d0a7bd74,'게시판'과 '계시판'어떤 것이 맞는 말?,게시판에 축제 공고문이 붙었다.,알쏭달쏭 우리말,게시판에 축제 공고문이 붙었다.,,,
8783357279f545e69de2506d5dfb5b90,어떤 것이 맞는 말?,괴나리봇짐을 지고 길을 나섰다.,알쏭달쏭 우리말,괴나리봇짐을 지고 길을 나섰다.,,,
9db0c7161e4b4c79beb9ef9394c198ed,'느즈막'과 '느지막'어떤 것이 맞는 말?,느지막한 오후에 친구를 만났다.,알쏭달쏭 우리말,느지막한 오후에 친구를 만났다.,,,
a98548908cf44e778b0f0483c651e5e2,'천혜의 자연'과 '천해의 자연'어떤 것이 맞는 말?,천혜의 자연,알쏭달쏭 우리말,천혜의 자연,,,
b7ccbe8a2657425d880df18a0f6a39df,'가시 돋힌'과 '가시 돋친'어떤 것이 맞는 말?,가시 돋친 말을 내뱉었다. ,알쏭달쏭 우리말,가시 돋친 말을 내뱉었다. ,가시 돋힌 말을 내뱉었다. ,,
8b2352d91af64b359a4c3dc62e2bbc2c,'금새'와 '금세'어떤 것이 맞는 말?,생각보다 금세 괜찮아졌다. ,알쏭달쏭 우리말,생각보다 금세 괜찮아졌다. ,생각보다 금새 괜찮아졌다. ,,
e13884b235704547b7665a08216d4dab,'맞있게'와 '맛있게'어떤 것이 맞는 말?,오랜만에 정말 맛있게 먹었다. ,알쏭달쏭 우리말,오랜만에 정말 맛있게 먹었다. ,오랜만에 정말 맞있게 먹었다. ,,
ddce41c701a04aaeaa2d0ed8e013eb74,'어디에다'의준말로 옳은 것은?,얻다 대고 반말이야. ,알쏭달쏭 우리말,얻다 대고 반말이야. ,어따 대고 반말이야. ,,
6182d89d375345fbad94f23178e6bd7a,'곁땀'과 '겨땀'어떤 것이 맞는 말?,겨드랑이가 곁땀으로 젖었다.,알쏭달쏭 우리말,겨드랑이가 곁땀으로 젖었다.,,,
7fbbf76c9b1b490b9a1c8f474a4c709f,'해님'과 '햇님'어떤 것이 맞는 말?,아이와 함께 전래 동화 '해님 달님'을 읽었다.,알쏭달쏭 우리말,아이와 함께 전래 동화 '해님 달님'을 읽었다.,,,
26179433842a42d5a6e80cc6d1e17f0d,'강릉'의 올바른 발음은?,강능 ,알쏭달쏭 우리말,강능 ,강릉 ,,
ddc2ff02950840abb2a9dc7c367d3bb4,'증가율'과 '증가률'어떤 것이 맞는 말?,그 사업은 매년 수익 증가율이 오른다. ,알쏭달쏭 우리말,그 사업은 매년 수익 증가율이 오른다. ,그 사업은 매년 수익 증가률이 오른다. ,,
1aff12311d0d4487873dc869f6879f6b,'푸르뎅뎅하다'와 '푸르딩딩하다'어떤 것이 맞는 말?,푸르뎅뎅한 낯빛 좀 봐. ,알쏭달쏭 우리말,푸르뎅뎅한 낯빛 좀 봐. ,푸르딩딩한 낯빛 좀 봐. ,,
0667ea79ddae4be293e442a0f2453fbb,'무뉘'와 '무늬'어떤 것이 맞는 말?,나는 꽃무늬 원피스를 즐겨 입는다. ,알쏭달쏭 우리말,나는 꽃무늬 원피스를 즐겨 입는다. ,나는 꽃무뉘 원피스를 즐겨 입는다. ,,
34663cbb2d114184bea87cfca5ad6311,'백분율'과 '백분률'어떤 것이 맞는 말?,백분율로 환산해보자.,알쏭달쏭 우리말,백분율로 환산해보자.,,,
2c343dcb23ba44dc914724169ed0d6bc,'인사말'과 '인삿말'어떤 것이 맞는 말?,두 사람은 인사말을 나누었다.,알쏭달쏭 우리말,두 사람은 인사말을 나누었다.,,,
b13829cdebc64f93b3c597e03864e574,'유도신문'과 '유도심문'어떤 것이 맞는 말?,재판장은 유도신문을 질책했다.,알쏭달쏭 우리말,재판장은 유도신문을 질책했다.,,,
7ee58b9511a04f2da7aa2b11348e5572,'휴계소'와 '휴게소'어떤 것이 맞는 말?,이번 휴게소에서 잠깐 쉬었다 가자.,알쏭달쏭 우리말,이번 휴게소에서 잠깐 쉬었다 가자.,,,
dde6bc9a77c54a7481b963c085a70a67,'안절부절하다'와 '안절부절못하다'어떤 것이 맞는 말?,너는 왜 항상 안절부절못하니? ,알쏭달쏭 우리말,너는 왜 항상 안절부절못하니? ,너는 왜 항상 안절부절하니? ,,
e84f2e9fc1cb4585a2939b759c0743f6,'지신밝기 vs 지신밟기'어떤 것이 맞는 말?,풍물패가 지신밟기 공연을 선보였다. ,알쏭달쏭 우리말,풍물패가 지신밟기 공연을 선보였다. ,풍물패가 지신밝기 공연을 선보였다. ,,
23292067012b4617a79ca53fd32738f0,'새침떼기'와 '새침데기'어떤 것이 맞는 말?,내 여자 친구는 새침데기. ,알쏭달쏭 우리말,내 여자 친구는 새침데기. ,내 여자 친구는 새침떼기. ,,
3a7a1bf780c4419baff8d226417511ad,'모밀국수'와 '메밀국수'어떤 것이 표준어?,시원한 메밀국수 한 그릇 ,알쏭달쏭 우리말,시원한 메밀국수 한 그릇 ,시원한 모밀국수 한 그릇 ,,
06e57a733e0046e58ccf1355ab26a929,'우려먹다'와 '울궈먹다'어떤 것이 맞는 말?,사골을 계속 우려먹었다. ,알쏭달쏭 우리말,사골을 계속 우려먹었다. ,사골을 계속 울궈먹었다. ,,
a3889b67e01c4b18b761720da156c63b,'암기와'와 '암키와'어떤 것이 맞는 말?,암키와는 지붕의 기왓골을 만든다.,알쏭달쏭 우리말,암키와는 지붕의 기왓골을 만든다.,,,
43138a2a2886481681696bf267d27b82,'곧바로'와 '직방'어떤 것이 맞는 말?,그는 밖으로 나갔다가 곧바로 들어왔다.,알쏭달쏭 우리말,그는 밖으로 나갔다가 곧바로 들어왔다.,,,
329c75e308914fd79dbadcf741e43fd7,'구레나룻'과 '구렛나루'어떤 것이 맞는 말?,구레나룻이 너무 길다. ,알쏭달쏭 우리말,구레나룻이 너무 길다. ,구렛나루가 너무 길다. ,,
b048e44c8e164d7192ca8386bb3398dc,꿈을 '좇는'과 '쫓는'어떤 것이 맞는 말?,꿈을 좇는 청년이 되고 싶어. ,알쏭달쏭 우리말,꿈을 좇는 청년이 되고 싶어. ,꿈을 쫓는 청년이 되고 싶어. ,,
dab1d7eb040c4c4993100bb8042a0881,'들러'와 '들려'어떤 것이 맞는 말?,휴게소에 들러 잠시 쉬자.,알쏭달쏭 우리말,휴게소에 들러 잠시 쉬자.,,,
461771ee83814e0986eef9927359844e,'쳇바퀴'와 '챗바퀴'어떤 것이 맞는 말?,다람쥐 쳇바퀴 돌듯 한다. ,알쏭달쏭 우리말,다람쥐 쳇바퀴 돌듯 한다. ,다람쥐 챗바퀴 돌듯 한다. ,,
1efa51fa76ab4deca19940c646e4c91a,'애달파'와 '애닲아'어떤 것이 맞는 말?,그녀는 무척 애달파했다. ,알쏭달쏭 우리말,그녀는 무척 애달파했다. ,그녀는 무척 애닲아했다. ,,
b6f48cefb177418d99e6a9ed9cb5efe5,'백지장'과 '백짓장'어떤 것이 맞는 말?,백지장도 맞들면 낫다. ,알쏭달쏭 우리말,백지장도 맞들면 낫다. ,백짓장도 맞들면 낫다. ,,
5244ff87cef2406b9d7020ffdadf39cb,'촉촉히'와 '촉촉이'어떤 것이 맞는 말?,밤새 내린 비로 도로가 촉촉이 젖어 있었다. ,알쏭달쏭 우리말,밤새 내린 비로 도로가 촉촉이 젖어 있었다. ,밤새 내린 비로 도로가 촉촉히 젖어 있었다. ,,
cf2a0f5629934b8f9d8e18011b41240d,'송골송골'과 '송글송글'어떤 것이 맞는 말?,이마에 땀방울이 송골송골 맺혔다. ,알쏭달쏭 우리말,이마에 땀방울이 송골송골 맺혔다. ,이마에 땀방울이 송글송글 맺혔다. ,,
f8d1691c8e3d406ca0ca0e31df48f820,'귀가 먹먹하다'와 '귀가 멍멍하다'어떤 것이 맞는 말?,귀가 먹먹해서 잘 안 들려요.,알쏭달쏭 우리말,귀가 먹먹해서 잘 안 들려요.,,,
ab4728b7bfba43f78382153096f5d734,'베짱'과 '배짱'어떤 것이 맞는 말?,그 정도 배짱은 필수다.,알쏭달쏭 우리말,그 정도 배짱은 필수다.,,,
0e84da3719774036aa36a2af0189bcf9,'모르는구나'와 '모르구나'어떤 것이 맞는 말?,아직 아무것도 모르는구나.,알쏭달쏭 우리말,아직 아무것도 모르는구나.,,,
ffc74567046e4728b1daba371580790f,'마추다'와 '맞추다'어떤 것이 맞는 말?,한 남자가 양복을 맞춘다. ,알쏭달쏭 우리말,한 남자가 양복을 맞춘다. ,한 남자가 양복을 마춘다. ,,
4b8ffd71400941feb7e65e6e9def9b13,'골리다'와 '곯리다'어떤 것이 맞는 말?,동생을 골리며 장난쳤다.,알쏭달쏭 우리말,동생을 골리며 장난쳤다.,,,
0fc53763cd434deabc675b7308208e7c,'얼마예요'와 '얼마에요'어떤 것이 맞는 말?,치마 가격이 얼마예요?,알쏭달쏭 우리말,치마 가격이 얼마예요?,,,
5b8480e0b3934bb6a2320c9b7ad0dabc,'빈털털이'와 '빈털터리'어떤 것이 맞는 말?,빈털터리 신세가 되었다. ,알쏭달쏭 우리말,빈털터리 신세가 되었다. ,빈털털이 신세가 되었다. ,,
ff303ea93bfa40b6b5bac6c53504abf6,'머다랗다'와 '멀다랗다'어떤 것이 맞는 말?,우도가 머다랗게 보인다. ,알쏭달쏭 우리말,우도가 머다랗게 보인다. ,우도가 멀다랗게 보인다. ,,
3b31a643ca204ed5988e723693b25e87,'끊었스면'과 '끊었으면'어떤 것이 맞는 말?,당신이 담배를 끊었으면 좋겠다. ,알쏭달쏭 우리말,당신이 담배를 끊었으면 좋겠다. ,당신이 담배를 끊었스면 좋겠다. ,,
6858c85c87294d1d80f66506f97d950f,'수쥐'와 '숫쥐'어떤 것이 맞는 말?,"톰은 수고양이, 제리는 숫쥐래.",알쏭달쏭 우리말,"톰은 수고양이, 제리는 숫쥐래.",,,
b562ed5f1d464bd5a8582850c0958a23,'천장'과 '천정'어떤 것이 맞는 말?,천장 보수 공사,알쏭달쏭 우리말,천장 보수 공사,,,
58cf0aa70b714dc2a1756c32a5674fb6,'깡충깡충'과 '깡총깡총'어떤 것이 맞는 말?,토끼가 깡충깡충 뜁니다.,알쏭달쏭 우리말,토끼가 깡충깡충 뜁니다.,,,
a8b8ed8ead614cab99e6bd41219e23c5,'여태껏'과 '여지껏'어떤 것이 맞는 말?,여태껏 뭐하다가 지금 말하는거냐?,알쏭달쏭 우리말,여태껏 뭐하다가 지금 말하는거냐?,,,
4cb7757668424e7bb963d01d5284e504,'늙으막'과 '늘그막'어떤 것이 맞는 말?,그들은 늘그막에 자식을 얻었다. ,알쏭달쏭 우리말,그들은 늘그막에 자식을 얻었다. ,그들은 늙으막에 자식을 얻었다. ,,
533f6dc0651d41e98b18e5164b250a02,'쭈그러지다'와 '쭈구러지다'어떤 것이 맞는 말?,냄비가 쭈그러졌다.,알쏭달쏭 우리말,냄비가 쭈그러졌다.,,,
7264fedca7654a849776fc1b9cff47f6,'얽히고섥히다'와 '얽히고설키다'어떤 것이 맞는 말?,얽히고설킨 실타래는 풀기 어렵다. ,알쏭달쏭 우리말,얽히고설킨 실타래는 풀기 어렵다. ,얽히고섥힌 실타래는 풀기 어렵다. ,,
81c28cf358604ea9b27c1d5e18fd0561,'외로이'와 '외로히'어떤 것이 맞는 말?,돛단배가 외로이 떠 있다.,알쏭달쏭 우리말,돛단배가 외로이 떠 있다.,,,
244fcfcb85c647028b358f1b110938f6,'깨달음'과 '깨닳음'어떤 것이 맞는 말?,드디어 큰 깨달음을 얻게 되었다. ,알쏭달쏭 우리말,드디어 큰 깨달음을 얻게 되었다. ,드디어 큰 깨닳음을 얻게 되었다. ,,
c1fc815df48f417a87f1c4d514fdebd7,'개발새발'과 '괴발새발'어떤 것이 맞는 말?,글씨가 참 개발새발이네.,알쏭달쏭 우리말,글씨가 참 개발새발이네.,,,
920c479beccd4c40b54d77cfa82a9462,'쓰레받기'와 '쓰레받이'어떤 것이 맞는 말?,빗자루와 쓰레받기를 들고 청소를 했다. ,알쏭달쏭 우리말,빗자루와 쓰레받기를 들고 청소를 했다. ,빗자루와 쓰레받이를 들고 청소를 했다. ,,
72863b6fa4d3403caba1b782c0af8678,'으레'와 '으례'어떤 것이 맞는 말?,그는 으레 이 시간이면 찾아오곤 했다.,알쏭달쏭 우리말,그는 으레 이 시간이면 찾아오곤 했다.,,,
cf3cba56217945f7adf52bc87461719f,'찝쩍대는'과 '찝적대는'어떤 것이 맞는 말?,찝쩍대는 파리를 손으로 내리쳤다. ,알쏭달쏭 우리말,찝쩍대는 파리를 손으로 내리쳤다. ,찝적대는 파리를 손으로 내리쳤다. ,,
d4b38dde6f6245b5893f91fedc2699ef,올바른 표기는?,속이 메슥거려요.,알쏭달쏭 우리말,속이 메슥거려요.,,,
8cbf18d391a14ed49b01f03c01dcab9c,'만에 하나'와 '만의 하나'어떤 것이 맞는 말?,만에 하나라도 늦으면 안 돼.,알쏭달쏭 우리말,만에 하나라도 늦으면 안 돼.,,,
0d930216953b4ad2aecebf69085bfecc,'짬짬이'와 '짬짬히'어떤 것이 맞는 말?,짬짬이 진행하고 있다.,알쏭달쏭 우리말,짬짬이 진행하고 있다.,,,
fb695f9d9b1245d7b7b27afd244a7ade,'굳이'와 '구지'어떤 것이 맞는 말?,굳이 할 필요가 있겠어?,알쏭달쏭 우리말,굳이 할 필요가 있겠어?,,,
f201f7dc610640fb9062a84fe2285a33,'맑게'의 올바른 발음은?,말께,알쏭달쏭 우리말,말께,,,
27c8cbbf361d474c9b9902ebf1ee8a02,'우연히'와 '우연이'어떤 것이 맞는 말?,우연히 길에서 마주쳤다.,알쏭달쏭 우리말,우연히 길에서 마주쳤다.,,,
44c965a78ae1427b82c283b2857e49d8,'다디단'과 '달디단'어떤 것이 맞는 말?,후식은 다디단 케이크로 정했어.,알쏭달쏭 우리말,후식은 다디단 케이크로 정했어.,,,
173dffd23078445d861a00692db28d2b,'쇄뇌'와 '세뇌'어떤 것이 맞는 말?,이러다가 세뇌 당할 것 같다. ,알쏭달쏭 우리말,이러다가 세뇌 당할 것 같다. ,이러다가 쇄뇌 당할 것 같다. ,,
f985c41b85c641d78bcd451a300936bd,'적당량'과 '적당양'어떤 것이 맞는 말?,적당량을 섭취하세요.,알쏭달쏭 우리말,적당량을 섭취하세요.,,,
625f5c6b69504b878c3c55766822ef35,'새침떼기'와 '새침데기'어떤 것이 맞는 말?,내 남자친구는 새침데기.,알쏭달쏭 우리말,내 남자친구는 새침데기.,,,
9c9388f017914294a2f43dbf6eb43193,'짤리다'와 '잘리다'어떤 것이 맞는 말?,급작스레 직장에서 잘리다.,알쏭달쏭 우리말,급작스레 직장에서 잘리다.,,,
1d1916e9678642c481eeb45ead3e065c,'치사률'과 '치사율'어떤 것이 맞는 말?,치사율이 매우 높다. ,알쏭달쏭 우리말,치사율이 매우 높다. ,치사률이 매우 높다. ,,
54eef59b64d34b32aefcd6ef068e72d0,'십월'과 '시월'어떤 것이 맞는 말?,시월에는 너에게 편지를 쓸게.,알쏭달쏭 우리말,시월에는 너에게 편지를 쓸게.,,,
8f200a1fc8e740d28694c1ff6cbddf5c,'건넌편'과 '건너편'어떤 것이 맞는 말?,건너편으로 넘어가다. ,알쏭달쏭 우리말,건너편으로 넘어가다. ,건넌편으로 넘어가다. ,,
55c4ffb177294a64b4a24d7c5da48dea,'뭇국'과 '무국'어떤 것이 맞는 말?,시원하고 담백한 소고기 뭇국이 먹고 싶다.,알쏭달쏭 우리말,시원하고 담백한 소고기 뭇국이 먹고 싶다.,,,
0bced7f84fa44a1daa5b88ffd6bdc815,'우유곽'과 '우유갑'어떤 것이 맞는 말?,우유갑도 재활용할 수 있어. ,알쏭달쏭 우리말,우유갑도 재활용할 수 있어. ,우유곽도 재활용할 수 있어. ,,
c6b48302bb6a4c43ae8e1730029bb83d,'멋장이'와 '멋쟁이'어떤 것이 맞는 말?,그는 멋쟁이로 소문나 있다. ,알쏭달쏭 우리말,그는 멋쟁이로 소문나 있다. ,그는 멋장이로 소문나 있다. ,,
5bb9a6c267124054b20f364f5870d2c7,'어떻하면'과 '어떡하면'어떤 것이 맞는 말?,너를 정말 어떡하면 좋니?,알쏭달쏭 우리말,너를 정말 어떡하면 좋니?,,,
19430c11ab5e42cba9ef5a25d8e6560e,'제끼다'와 '제치다'어떤 것이 맞는 말?,다른 선수들을 제치고 나아갔다.,알쏭달쏭 우리말,다른 선수들을 제치고 나아갔다.,,,
ee7e855ad0884461a49be40299353963,'추스르다'와 '추스리다'어떤 것이 맞는 말?,업고 있던 아이를 추스르다.,알쏭달쏭 우리말,업고 있던 아이를 추스르다.,,,
6e2b11049d544ccca782e8a7fb7afc03,'핑게'와 '핑계'어떤 것이 맞는 말?,이리저리 핑계를 댔다. ,알쏭달쏭 우리말,이리저리 핑계를 댔다. ,이리저리 핑게를 댔다. ,,
0ae7cd0c023e45f48354a932a778a3d2,'빈말'과 '빗말'어떤 것이 맞는 말?,그것은 정말로 빈말이 아니었다. ,알쏭달쏭 우리말,그것은 정말로 빈말이 아니었다. ,그것은 정말로 빗말이 아니었다. ,,
6e39e4c0ff3e4c46a433c6b1f548fd4b,'걱정거리'와 '걱정꺼리'어떤 것이 맞는 말?,새로운 걱정거리가 생겼다. ,알쏭달쏭 우리말,새로운 걱정거리가 생겼다. ,새로운 걱정꺼리가 생겼다. ,,
73f18d5f95b2455bb7040891aa8f5e3c,'삼가다'와 '삼가하다'어떤 것이 맞는 말?,버스정류장에서 흡연은 삼가 주십시오.,알쏭달쏭 우리말,버스정류장에서 흡연은 삼가 주십시오.,,,
d1c3f6253c254ef9bc496dd2a2edb0a5,'깨작거리다'와 '깨적거리다'어떤 것이 맞는 말?,그녀는 밥을 깨작거렸다. ,알쏭달쏭 우리말,그녀는 밥을 깨작거렸다. ,그녀는 밥을 깨적거렸다. ,,
820bd72020c74ce4b7d4701ed3dd878e,'어떻던'과 '어떻든'어떤 것이 맞는 말?,어떻든 무슨 상관이야. ,알쏭달쏭 우리말,어떻든 무슨 상관이야. ,어떻던 무슨 상관이야. ,,
ecdf0fad4043411a8857fbffec927df4,'연애담'와 '연예담'어떤 것이 맞는 말?,청춘남녀의 재미있는 연애담.,알쏭달쏭 우리말,청춘남녀의 재미있는 연애담.,,,
149c4631cf1d4dd7963e5f7b2e682d1e,'가져'와 '갖어'어떤 것이 맞는 말?,이거 너 가져.,알쏭달쏭 우리말,이거 너 가져.,,,
4d97f90b1a8e47df99a32020ac493139,'즐거히'와 '즐거이'어떤 것이 맞는 말?,아이들은 즐거이 노래를 불렀다. ,알쏭달쏭 우리말,아이들은 즐거이 노래를 불렀다. ,아이들은 즐거히 노래를 불렀다. ,,
