id,question,answer,category,select1,select2,select3,select4
a8f26df5c69146ccb99975f74c91c1ac,"'구데기'이 바른 말이면 1, '구더기'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,썩은 나무에서 구더기가 끓다.,,,
aba9bd46695d48be83a1d4f4261f9892,"'모래'이 바른 말이면 1, '모레'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,내 나이 마흔이 내일모레다. ,내 나이 마흔이 내일모래다. ,,
9d8d80715200480d8864751b0172cac4,"'해코지'이 바른 말이면 1, '해꼬지'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,해코지라도 하려는 거야?,,,
296f5f6b575945d18cb4dddae4d1196f,"'방방곡곡'이 바른 말이면 1, '방방곳곳'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,방학 동안 방방곡곡 돌아다니다.,,,
549cb2158db5410f940dbb7766016a67,"'엄한 사람'이 바른 말이면 1, '애먼 사람'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,나 아니야! 애먼 사람 잡지 마. ,나 아니야! 엄한 사람 잡지 마. ,,
1c7a1cf93dc44eef9de4ad08a01c45ef,"'그저'이 바른 말이면 1, '거저'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,거저 받은 행운 ,그저 받은 행운 ,,
b3c1602e4e3e445ea40c79517e06b2ee,"'심열'이 바른 말이면 1, '심혈'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,심혈을 기울여 만든 작품,,,
00073e14163d4766ba237093c007e284,"'행설수설'이 바른 말이면 1, '횡설수설'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,불안한 마음에 횡설수설했다. ,불안한 마음에 행설수설했다. ,,
334b6efa4d1f49a1a4a3c0d024462739,"'세다'이 바른 말이면 1, '쇠다'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,온 가족이 모여 명절을 쇠다. ,온 가족이 모여 명절을 세다. ,,
9d3cbd290cee4358bda0d8445f8e3180,"'후유증'이 바른 말이면 1, '휴유증'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,그는 교통사고 후유증에 시달린다.,,,
7c948a1160d74273a823d4dd2ab17248,"'메밀'이 바른 말이면 1, '모밀'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,메밀 국수,,,
3fab4af3ceab434290807606f3c815f1,"'10개월'이 바른 말이면 1, '10월'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,절도죄로 그에게 징역 월을 선고합니다. ,절도죄로 그에게 징역 개월을 선고합니다. ,,
bb4cdb5b7c994687aeaf6dc5aca8135c,"'까무라치다'이 바른 말이면 1, '까무러지다'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,그땐 정말 정신이 까무러질 것 같았어. ,그땐 정말 정신이 까무라칠 것 같았어. ,,
70d3d7efc2844545a740d1ab798aed6c,"'졸업년도'이 바른 말이면 1, '졸업 연도'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,그들의 졸업 연도가 달라. ,그들의 졸업년도가 달라. ,,
fc73ce8ce93047d6b39dadea0e2895f2,"'붙이고'이 바른 말이면 1, '부치고'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,나는 팔을 걷어붙이고 일을 시작했다.,,,
af28d19862864d7482ce0705081d8a34,"'시치다'이 바른 말이면 1, '스치다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,치맛단을 시치다. ,치맛단을 스치다. ,,
c693eda878234fc7a4a851b48f9651d3,"'뭉게다'이 바른 말이면 1, '뭉개다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,그는 일을 뭉개고 있다. ,그는 일을 뭉게고 있다. ,,
b0906b9c4f6c44158b546b57c913aaa2,"'고깔'이 바른 말이면 1, '꼬깔'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,고깔을 쓴 농악대가 풍물을 울렸다. ,꼬깔을 쓴 농악대가 풍물을 울렸다. ,,
403b7d7f987f44428b2dd2e73fd49baa,"'웃입술'이 바른 말이면 1, '윗입술'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,윗입술을 움직여 발음한다. ,웃입술을 움직여 발음한다. ,,
43da982a5f184cc287e845b7f1a66c9d,"'맞기다'이 바른 말이면 1, '맡기다'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,중요한 임무를 맡기다. ,중요한 임무를 맞기다. ,,
37ebcb3e608c4bb2a7fbe17c9c9b4012,"'익숙지'이 바른 말이면 1, '익숙치'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,기계 조작에 익숙지 않다.,,,
2fe444ce0ff543a7835625eaf9b4ca16,"'빗다'이 바른 말이면 1, '빚다'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,추석에는 햅쌀로 송편을 빚는다. ,추석에는 햅쌀로 송편을 빗는다. ,,
3f27465b2e614b35a3b4b45f87e7875a,"'썩이다'이 바른 말이면 1, '썩히다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,그 녀석이 속을 썩인다.,,,
6ab575ff54c448fa8c9ee7e96d94e08a,"'소곤소곤'이 바른 말이면 1, '소근소근'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,여기서는 소곤소곤 말해. ,여기서는 소근소근 말해. ,,
f046734b99504c7cb2795cc8356f3df9,"'미식거리다'이 바른 말이면 1, '메슥거리다'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,속이 메슥거리다. ,속이 미식거리다. ,,
74749e7498af4dc7a73547bc52d6edf9,"'부시다'이 바른 말이면 1, '부수다'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,그는 문짝을 다 부수었다. ,그는 문짝을 다 부시었다. ,,
34caeb0ef5b54254a2b6bdd7c56318eb,"'안 되'이 바른 말이면 1, '안 돼'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,내일 늦으면 안 돼. ,내일 늦으면 안 되. ,,
e536b6befd3b458d91d14cabd611ac89,"'요세'이 바른 말이면 1, '요새'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,요새 무릎이 너무 아프다. ,요세 무릎이 너무 아프다. ,,
6a09d516168b49dd95e51156eff7b967,"'한창'이 바른 말이면 1, '한참'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,한창 자라나는 중이다. ,한참 자라나는 중이다. ,,
801f04b269764e9b86cfcf7d1a3e73bd,"'썩이다'이 바른 말이면 1, '썩히다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,부모 속을 썩이는 자식,,,
69d3686888bc4444a50ca86dfeeed07d,"'인상율'이 바른 말이면 1, '인상률'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,임금 인상률이 상승한다. ,임금 인상율이 상승한다. ,,
acb3de1adce14e7f8b4a73dce0cdd073,"'피라미'이 바른 말이면 1, '피래미'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,그때 피라미를 처음 봤다. ,그때 피래미를 처음 봤다. ,,
1e79c5ce17b748269bed1d8c69aeb43e,"'흐리멍텅'이 바른 말이면 1, '흐리멍덩'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,엄마의 정신이 흐리멍덩해졌다.,,,
6030fa30a69544509ce111db2af1038e,"'십상이다'이 바른 말이면 1, '쉽상이다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,그렇게 뛰어다니다간 넘어지기 십상이야.,,,
203c2d607c3b4362837c0de9b1210e9f,"'일일히'이 바른 말이면 1, '일일이'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,여러 사연을 일일이 들어보다. ,여러 사연을 일일히 들어보다. ,,
eb2ef9f0800c43938dacd74599d63213,"'불린다'이 바른 말이면 1, '불리운다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,그는 신동으로 불린다. ,그는 신동으로 불리운다. ,,
1dd57921d60941ec884fb0f2fa9ec7f7,"'지긋이'이 바른 말이면 1, '지그시'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,눈을 지그시 감았다. ,눈을 지긋이 감았다. ,,
5585b4f643244d4d84cc87051415eb42,"'빼앋다'이 바른 말이면 1, '빼앗다'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,빼앗긴 들에도 봄은 온다. ,빼앋긴 들에도 봄은 온다. ,,
9e71080a3cd0463abaff9c4e427554ca,"'가랑비'이 바른 말이면 1, '잔비'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,아침부터 가랑비가 내린다.,,,
5bebe2f0fe3b4de9867e5e64bc905fee,"'목메다'이 바른 말이면 1, '목매다'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,그깟 사랑에 너무 목매지 마. ,그깟 사랑에 너무 목메지 마. ,,
6333befefc6b4dea983f78d9dafa316b,"'지르밟다'이 바른 말이면 1, '즈려밟다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,떨어진 꽃잎을 지르밟다.,,,
9a2e560b86cc48fba819dcdf09f2ff36,"'야단법석'이 바른 말이면 1, '야단법썩'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,이 야밤에 웬 야단법석이야.,,,
35192dab995f4a51b6a8ec7a01417491,"'마트에 들르자'이 바른 말이면 1, '마트에 들리자'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,마트에 들르자.,,,
a0cc939e1c2043ecbd8ad46bf6daa3b3,"'건들어'이 바른 말이면 1, '건드려'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,감히 누가 건드려? ,감히 누가 건들어? ,,
a0c2cb7b0aa74dfa910cfb5dc85ac0eb,"'알은 척'이 바른 말이면 1, '아는 척'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,다 아는 척해서 손해를 봤다. ,다 알은 척해서 손해를 봤다. ,,
be33297bd1874b2584d375de6b432663,"'홀홀단신'이 바른 말이면 1, '혈혈단신'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,그는 혈혈단신으로 살아왔다. ,그는 홀홀단신으로 살아왔다. ,,
1d6d1066e15842829e4ad1b8934b4c25,"'십상'이 바른 말이면 1, '쉽상'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,시간이 지나면 변하기 십상이다. ,시간이 지나면 변하기 쉽상이다. ,,
1b794e47dda2435291b945fb23674ab9,"'원상복구'이 바른 말이면 1, '원상복귀'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,컴퓨터 원상 복구 작업을 하다. ,컴퓨터 원상 복귀 작업을 하다. ,,
f7c06290ee2d4a828e97e4ba1fc8cae0,"'만듬'이 바른 말이면 1, '만듦'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,책상을 만듦이 좋겠구나. ,책상을 만듬이 좋겠구나. ,,
b1c140221ed44404895fcaefb74ba0f7,"'열없다'이 바른 말이면 1, '열적다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,나도 내 실수가 열없어서 가만히 앉아만 있었다.,,,
f9038fa4c9f4463d97c925f5307a2aa0,"'언제나'이 바른 말이면 1, '노다지'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,그는 언제나 같은 시간에 버스를 탄다. ,그는 노다지 같은 시간에 버스를 탄다. ,,
767b2720f2624890a4faf2be7fec4478,"'갑'이 바른 말이면 1, '곽'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,머리핀을 빈 갑에 넣어 두었다. ,머리핀을 빈 곽에 넣어 두었다. ,,
128ce0bca3da4ba79e55c9cfaf223642,"'막냇아들'이 바른 말이면 1, '막내아들'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,나의 막내아들이 졸업을 했다. ,나의 막냇아들이 졸업을 했다. ,,
24f315baf88d4818b22b7044bfd3e5f6,"'일찌기'이 바른 말이면 1, '일찍이'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,그는 어제 아침 일찍이 집을 나섰다. ,그는 어제 아침 일찌기 집을 나섰다. ,,
17cb3423b69340cb9d7d783949297e29,"'취업률'이 바른 말이면 1, '취업율'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,요즘 취업률이 얼마나 되니?,,,
803bbdc08ba94f9ba07baadbc7c3d93e,"'시치다'이 바른 말이면 1, '스치다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,치맛단을 시치다.,,,
7dbe4832efb24783b272f0e5888826cf,"'웃통'이 바른 말이면 1, '위통'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,웃통 벗은 아이들.,,,
be7e6c88e3ac45c9950623210df6a34a,"'복슬복슬'이 바른 말이면 1, '복실복실'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,털이 복슬복슬한 강아지. ,털이 복실복실한 강아지. ,,
5687de3af3c242b69b9c17c18eaee50e,"'젖힌다'이 바른 말이면 1, '제낀다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,노래를 불러 젖힌다.,,,
a9731eebdb7d4dd1be0f6cff9a02eeab,"'업신여기다'이 바른 말이면 1, '숙보다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,함부로 남을 업신여기지 마라.,,,
34f4c97aad814c0c8132891d0d51adb5,"'뭐예요'이 바른 말이면 1, '뭐에요'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,오늘 반찬은 뭐예요? ,오늘 반찬은 뭐에요? ,,
bb26b95db41245c2946cb78a013cd823,"'쳐부수다'이 바른 말이면 1, '쳐부시다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,장군과 병사들은 성문을 쳐부수었다.,,,
5534bd698bd64b04a868fbb82dfa9bdb,"'놈팡이'이 바른 말이면 1, '놈팽이'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,어쩌다가 그런 놈팡이를 만났어? ,어쩌다가 그런 놈팽이를 만났어? ,,
eb96ec7073e3443e860192b85c79db02,"'청취률'이 바른 말이면 1, '청취율'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,프로그램의 청취율이 위다. ,프로그램의 청취률이 위다. ,,
884d42b6449b4bd2ad0628f9f14d9d33,"'얼룩빼기'이 바른 말이면 1, '얼룩배기'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,저기 얼룩빼기 송아지가 있어.,,,
aab6ffd3a91c4756849a8cfb2dd8fd5d,"'틈틈이'이 바른 말이면 1, '틈틈히'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,틈틈이 갈고닦은 실력을 발휘했다.,,,
b65259b2ffef42ae9c2e62dcffcf2d28,"'씌웠던'이 바른 말이면 1, '씌었던'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,귀신에 씌었던 게 분명하다.,,,
9afed3693e3944f6b80d44f6c933b451,"'부조금'이 바른 말이면 1, '부주금'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,부조금은 얼마를 내야 하지?,,,
c3b04faa100248b0aee861de02910d35,"'아리까리하다'이 바른 말이면 1, '아리송하다'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,그 책의 내용이 아리송하다. ,그 책의 내용이 아리까리하다. ,,
1fbdc42d5634452a9cb00059587abd0b,"'걸핏하면'이 바른 말이면 1, '얼핏하면'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,걸핏하면 내 탓이라고 하니 억울하다. ,얼핏하면 내 탓이라고 하니 억울하다. ,,
17a14a2e89e44ad6947cbe79e0a07d4d,"'흑역사'이 바른 말이면 1, '흙역사'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,그날은 지우고 싶은 흑역사다.,,,
e651d6d32a29482e84a972dbe40b6070,"'짓궂다'이 바른 말이면 1, '짖궂다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,그는 너무 짓궂다.,,,
9bbac2e132704cc2ac067072b902053f,"'짭쪼름'이 바른 말이면 1, '짭조름'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,소금을 넣으니 맛이 짭조름하다. ,소금을 넣으니 맛이 짭쪼름하다. ,,
4e8d0ffcfaf249d2a449d549b33fff6f,"'얄따랗다'이 바른 말이면 1, '얇다랗다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,입술이 얄따랗다.,,,
5226050f22d64c3a854da163c7dc5458,"'골았다'이 바른 말이면 1, '곯았다'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,나는 속이 곯았다. ,나는 속이 골았다. ,,
5f76aa82e2eb4d1fb28b884c4cc49ada,"'개곡'이 바른 말이면 1, '계곡'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,이번 휴가는 계곡으로 간다. ,이번 휴가는 개곡으로 간다. ,,
1f7cdc1e59ca49118139bad199a4c3b9,"'오뚜기'이 바른 말이면 1, '오뚝이'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,그는 오뚝이처럼 일어났다.,,,
677968f1c05948f39f90d5df0f7d5b4b,"'주전부리'이 바른 말이면 1, '주점부리'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,아이는 주전부리를 찾았다. ,아이는 주점부리를 찾았다. ,,
2492245356424e7ea1d25a92e86d5558,"'흐뭇하다'이 바른 말이면 1, '흐믓하다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,괜스레 내가 다 흐뭇하다.,,,
194ebb40c6b64882bd82bdf43162582b,"'창제'이 바른 말이면 1, '창재'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,한글 창제를 기리는 날이다. ,한글 창재를 기리는 날이다. ,,
75898591faa941eebfdee9f1474250f4,"'옷이 해어지다'이 바른 말이면 1, '옷이 헤어지다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,옷이 해어져서 못 입겠다.,,,
788a3574c2594683a1c451542847c5da,"'시청율'이 바른 말이면 1, '시청률'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,주말 예능 시청률이 높다. ,주말 예능 시청율이 높다. ,,
313c1cc7756a4a9ab737da0a3afbeee4,"'다달이'이 바른 말이면 1, '다달히'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,월간지를 다달이 구독하다.,,,
be6df9499dce4a2ea93c2c01ded73a88,"'흙받기'이 바른 말이면 1, '흙받이'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,공사장의 인부는 흙받기를 가지고 일했다. ,공사장의 인부는 흙받이를 가지고 일했다. ,,
f143466d100c43dc92ad4ab2172c8beb,"'구절'이 바른 말이면 1, '귀절'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,좋아하는 시의 한 구절을 읽어 줄게. ,좋아하는 시의 한 귀절을 읽어 줄게. ,,
b95f002b24d348beb6f82cdacc7a75cd,"'알아맞추다'이 바른 말이면 1, '알아맞히다'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,수수께끼를 알아맞히다. ,수수께끼를 알아맞추다. ,,
8043cd786d2549599917a30ed8698eab,"'코보'이 바른 말이면 1, '코주부'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,옆집에 사는 코주부 영감을 알지? ,옆집에 사는 코보 영감을 알지? ,,
08f067058bd84eebb71d617353737839,"'벌린다'이 바른 말이면 1, '벌인다'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,그는 항상 논쟁을 벌인다. ,그는 항상 논쟁을 벌린다. ,,
39f2c9838f6a4cd3a55d5fc1b37e9169,"'더우기'이 바른 말이면 1, '더욱이'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,나이가 어리고 더욱이 몸도 약하다. ,나이가 어리고 더우기 몸도 약하다. ,,
2a4072ba51144d4893470f0b54cb7704,"'외종질'이 바른 말이면 1, '외조카'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,외종질의 결혼식에 참석했다. ,외조카의 결혼식에 참석했다. ,,
0892f2d41c444bb99db8062f9dca2e4a,"'겆다'이 바른 말이면 1, '걷다'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,비가 와서 빨래를 걷었다. ,비가 와서 빨래를 겆었다. ,,
6860fdc6b9a8403ebb6348f9595466ef,"'연탄집게'이 바른 말이면 1, '연탄집개'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,연탄집게로 연탄을 옮겼다. ,연탄집개로 연탄을 옮겼다. ,,
abe45b6c10044ed582186cf420376014,"'겹겹히'이 바른 말이면 1, '겹겹이'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,헝겊으로 겹겹이 감았다. ,헝겊으로 겹겹히 감았다. ,,
a0ee150ee1744c1db0bb36bee440a44c,"'행혀'이 바른 말이면 1, '행여'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,행여 기차를 놓칠까 서둘러 나왔다. ,행혀 기차를 놓칠까 서둘러 나왔다. ,,
1b0fef2726e24a50bf700208fc26d6eb,"'모래'이 바른 말이면 1, '모레'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,내 나이 서른이 내일모레다. ,내 나이 서른이 내일모래다. ,,
9b3309bf480841dda4e8f3fd73e536bb,"'중량'이 바른 말이면 1, '중양'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,중량에 따른 요금이 있다.,,,
97641e9240ff4c1baf4cca01b4b69e6c,"'누우면'이 바른 말이면 1, '누으면'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,자리에 누우면,,,
4ef28212dd344f009bf7ec1373119cde,"'뒤풀이'이 바른 말이면 1, '뒷풀이'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,뒤풀이가 있다.,,,
15e1e692cf014c3fa91e2f4921450f08,"'천생'이 바른 말이면 1, '천상'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,그녀는 천생 여자다. ,그녀는 천상 여자다. ,,
544bab4b71354bbc861f4ab8986a34f8,"'홑옷'이 바른 말이면 1, '홑것'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,홑옷만 입고 밖에 나가다. ,홑것만 입고 밖에 나가다. ,,
a4a5b70a54b543979bd86d7d86e35598,"'되라'이 바른 말이면 1, '돼라'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,착한 사람이 돼라. ,착한 사람이 되라. ,,
ae531645c22246f49a6a1a54e7d8f6bf,"'달달이'이 바른 말이면 1, '다달이'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,적금을 다달이 붓다. ,적금을 달달이 붓다. ,,
d3385d7028204f6d933a3e1679f668ce,"'띤다'이 바른 말이면 1, '띈다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,노을은 붉은빛을 띤다.,,,
73527906426f435fa18ffa05419c7629,"'덮밥'이 바른 말이면 1, '덥밥'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,계란덮밥을 만들어 먹었다.,,,
57d1d00b5615464ca7280acaa3b90866,"'사기충전'이 바른 말이면 1, '사기충천'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,나는 내 딸의 목소리를 듣고 사기충천 했다.,,,
f23f0b821b6843efab91811a665f7cd1,"'좌우편'이 바른 말이면 1, '좌우켠'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,운전할 땐 좌우편을 잘 살펴봐라.,,,
36f30dd88bb44e989dc39aa0300b1683,"'빽빽히'이 바른 말이면 1, '빽빽이'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,공책이 빽빽이 채워져 있습니다. ,공책이 빽빽히 채워져 있습니다. ,,
20ea71efc54f47e29465eb2157575bdd,"'야반도주'이 바른 말이면 1, '야밤도주'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,야반도주를 감행했다.,,,
f85757d9d8bc44ed8d819cc2ea5adac2,"'내리깔다'이 바른 말이면 1, '내려깔다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,시선을 내리깔다. ,시선을 내려깔다. ,,
4e9ca8414c394749aa3fdd9f755db666,"'몹슬'이 바른 말이면 1, '몹쓸'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,몹쓸 소리는 하지 말아라. ,몹슬 소리는 하지 말아라. ,,
2011dd00fe4246cf846bc4988c982bad,"'짓거리'이 바른 말이면 1, '짓꺼리'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,어리석은 짓거리였다.,,,
47c740b53886411483e8d02997fcb526,"'음률'이 바른 말이면 1, '음율'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,아름다운 음률에 맞추어 춤을 추었다.,,,
632c4a3976f44a909d54736e0be5c2bb,"'깨방정'이 바른 말이면 1, '개방정'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,개방정 좀 그만 떨어라.,,,
aab51bd53b234e69b4904e4f37bb551f,"'비럭질'이 바른 말이면 1, '비렁뱅이질'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,길에서 비럭질 하는 사람을 보았다. ,길에서 비렁뱅이질을 하는 사람을 보았다. ,,
4ab29c382f5f4c2aae3380f4676de233,"'절대절명'이 바른 말이면 1, '절체절명'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,절체절명의 위기이다. ,절대절명의 위기이다. ,,
4d21d1f7deac4e5098094d684e7a9be2,"'감소율'이 바른 말이면 1, '감소률'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,매년 감소율이 줄었다.,,,
5139d80a2fef4239854976c5dbae2caa,"'아연질색'이 바른 말이면 1, '아연실색'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,그 모습을 보고 아연실색했어. ,그 모습을 보고 아연질색했어. ,,
10935814db3f49928dc8ea0d3d08ba19,"'빼뚤어지다'이 바른 말이면 1, '빼두러지다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,네가 그은 줄이 빼뚤어졌더라. ,네가 그은 줄이 빼뚜러졌더라. ,,
84592f77220d48deac9886473ba862cc,"'넓죽하다'의 옳음 발음이 '넙쭈카다'면 1, '널쭈카다'면 2라고 대답해.",1,알쏭달쏭 우리말,넙쭈카다 ,널쭈카다 ,,
b73eacaa580448389d9824d7085caf3a,"'집게'이 바른 말이면 1, '집개'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,집게를 이용해 물건을 들어올렸다. ,집개를 이용해 물건을 들어올렸다. ,,
9a937ffef22c40e592d98314cb397c94,"'거르다'이 바른 말이면 1, '걸르다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,그는 입맛이 없어서 자꾸 끼니를 거른다. ,그는 입맛이 없어서 자꾸 끼니를 걸른다. ,,
9e1936d9f7334fdf830c379b7fd25f74,"'닦달'이 바른 말이면 1, '닥달'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,아이들만 닦달했다.,,,
223055a1aa7c4e109d117b0a1fe52ccc,"'처진'이 바른 말이면 1, '쳐진'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,시무룩하게 처진 눈썹.,,,
47830310d3e14a03957c9b9aba38d87a,"'식해'이 바른 말이면 1, '식혜'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,명태식해가 맛있다.,,,
f417cc0febad487ebb4aca3e94f35b0a,"'머리끄덩이'이 바른 말이면 1, '머리끄댕이'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말,머리끄덩이를 잡았다.,,,
4d943404a83e40d4ac880195ea9c959e,"'넓죽'이 바른 말이면 1, '넙죽'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말,남자는 넙죽 받아먹었다. ,남자는 넓죽 받아먹었다. ,,
