task_name,index,prompt,answer,attribute
ko_quiz_1,236,'먹구나'와 '먹는구나'어떤 것이 맞는 말?,정말 복스럽게 먹는구나.,
ko_quiz_1,237,'교수로서'와 '교수로써'어떤 것이 맞는 말?,교수로서의 자질이 있다.,
ko_quiz_1,238,'새로히'와 '새로이'어떤 것이 맞는 말?,대책이 새로이 마련되어야 한다. ,
ko_quiz_1,239,'배개'와 '베개'어떤 것이 맞는 말?,나는 푹신한 베개가 좋아. ,
ko_quiz_1,240,'바뀌었다'와 '바꼈다'어떤 것이 맞는 말?,그녀의 눈매가 바뀌었다.,
ko_quiz_1,241,'흙빛'과 '흑빛'어떤 것이 맞는 말?,그의 얼굴이 흙빛으로 변했다.,
ko_quiz_1,242,'몇 일'과 '며칠'어떤 것이 맞는 말?,며칠 동안 어디가 있었니? ,
ko_quiz_1,243,'얄팍해진'과 '얇팍해진'어떤 것이 맞는 말?,선물을 사고 나니 얄팍해진 지갑.,
ko_quiz_1,244,'있어요'와 '있서요'어떤 것이 맞는 말?,잘 지내고 있어요.,
ko_quiz_1,245,'부스스하다'와 '부시시하다' 중 어떤 것이 맞는 말?,그는 머리가 부스스하다.,
ko_quiz_1,246,'깨닳다'와 '깨닫다'어떤 것이 맞는 말?,이것을 이제서야 깨닫다. ,
ko_quiz_1,247,'어쭙잖게'와 '어줍잖게'어떤 것이 맞는 말?,어쭙잖게 꾀를 부린다.,
ko_quiz_1,248,'꺼메지다'와 '꺼매지다'어떤 것이 맞는 말?,"손 봐, 꺼메졌네. ",
ko_quiz_1,249,'짜깁기'와 '짜집기'어떤 것이 맞는 말?,남은 천 조각을 짜깁기하였다.,
ko_quiz_1,250,'들어나다'와 '드러나다'어떤 것이 맞는 말?,감춰진 진실이 드러났다. ,
ko_quiz_1,251,'웃고명'과 '윗고명'어떤 것이 맞는 말?,떡국에 웃고명을 얹었다.,
ko_quiz_1,252,'걷어채다'와 '걷어채이다'어떤 것이 맞는 말?,사귀던 여자에게 걷어채다.,
ko_quiz_1,253,'장마비'와 '장맛비' 어떤 것이 맞는 말?,장맛비가 밤새도록 내렸다. ,
ko_quiz_1,254,'짤따란'과 '짧다란' 어떤 것이 맞는 말?,짤따란 나무에 기대어 있다.,
ko_quiz_1,255,'배곱'과 '배꼽' 어떤 것이 맞는 말?,오랜만에 배꼽 빠지게 웃었다 ,
ko_quiz_1,256,'오두방정'과 '오도방정'어떤 것이 맞는 말?,오두방정을 떨다. ,
ko_quiz_1,257,'건드리다'와 '건들이다'어떤 것이 맞는 말?,조금만 건드려도 소리가 났다. ,
ko_quiz_1,258,'타율'과 '타률'어떤 것이 맞는 말?,그는 최저 타율을 기록했다. ,
ko_quiz_1,259,'보로통하다'과 '보루통하다'어떤 것이 맞는 말?,아이가 새 옷을 못 입어선지 아직도 보로통하다.,
ko_quiz_1,260,'전부예요'와 '전부에요'어떤 것이 맞는 말?,당신은 나의 전부예요.,
ko_quiz_1,261,'몸져눕다'와 '몸저눕다'어떤 것이 맞는 말?,그는 겨울부터 계속 몸져누워 있다. ,
ko_quiz_1,262,'엇저녁'과 '엊저녁'어떤 것이 맞는 말?,엊저녁의 노을은 참 아름다웠다. ,
ko_quiz_1,263,'으스대다'와 '으시대다'어떤 것이 맞는 말?,그렇게 으스대다가 낭패 볼라.,
ko_quiz_1,264,'심려'와 '심여'어떤 것이 맞는 말?,심려를 끼쳤네요.,
ko_quiz_1,265,'두르다'와 '둘르다'어떤 것이 맞는 말?,목도리를 목에 두르다. ,
ko_quiz_1,266,'힘깨나'와 '힘꽤나'어떤 것이 맞는 말?,힘깨나 쓴다고 생각했다면 오산이다. ,
ko_quiz_1,267,'생존률'과 '생존율'어떤 것이 맞는 말?,생존율이 높은 개체이다. ,
ko_quiz_1,268,'조르다'와 '졸르다'어떤 것이 맞는 말?,아이는 장난감을 사달라고 조르곤 했다.,
ko_quiz_1,269,'치사률'과 '치사율'어떤 것이 맞는 말?,그 약품은 치사율이 높다. ,
ko_quiz_1,270,'헤아리다'와 '해아리다'어떤 것이 맞는 말?,그는 음악을 들으면서 돈을 헤아린다. ,
ko_quiz_1,271,'곱배기'와 '곱빼기'어떤 것이 맞는 말?,자장면 곱빼기 하나 주세요. ,
ko_quiz_1,272,'도롱뇽'과 '도룡뇽'어떤 것이 맞는 말?,이 연못엔 도롱뇽이 산다.,
ko_quiz_1,273,'어끄제'와 '엊그제'어떤 것이 맞는 말?,그는 내게 엊그제 일어난 사건에 대해 들려주었다.,
ko_quiz_1,274,'덮개'와 '덮게'어떤 것이 맞는 말?,먼지가 쌓이지 않도록 덮개를 씌웠다. ,
ko_quiz_1,275,'웃통'과 '위통'어떤 것이 맞는 말?,웃통 벗은 채 노는 아이들,
ko_quiz_1,276,'국기 게양'과 '국기 계양'어떤 것이 맞는 말?,현충일에는 국기를 게양해야 해요.,
ko_quiz_1,277,'칠흑'과 '칠흙'어떤 것이 맞는 말?,그 밤은 칠흑같았다. ,
ko_quiz_1,278,'민주주이'와 '민주주의'어떤 것이 맞는 말?,우리나라는 민주주의국가다. ,
ko_quiz_1,279,'멋쩍다'와 '멋적다'어떤 것이 맞는 말?,그는 멋쩍은지 웃기만 하더라. ,
ko_quiz_1,280,'비쓸비쓸'과 '비씰비씰'어떤 것이 맞는 말?,그는 한참을 비쓸비쓸 걸었다.,
ko_quiz_1,281,'흙임자'와 '흑임자'어떤 것이 맞는 말?,흑임자죽은 고소한 맛이 일품이다. ,
ko_quiz_1,282,'날개짓'과 '날갯짓'어떤 것이 맞는 말?,새들의 날갯짓이 요란하다. ,
ko_quiz_1,283,'뒤받침'과 '뒷받침'어떤 것이 맞는 말?,경제적 뒷받침 ,
ko_quiz_1,284,'웃옷'과 '윗옷'어떤 것이 맞는 말?,추워서 웃옷을 걸쳐 입었다.,
ko_quiz_1,285,'신출나기'와 '신출내기'어떤 것이 맞는 말?,그녀는 아직 신출내기라서 잘 모른다. ,
ko_quiz_1,286,'고즈넉히'와 '고즈넉이'어떤 것이 맞는 말?,고즈넉이 가라앉은 분위기였다. ,
ko_quiz_1,287,'막내동생'과 '막냇동생'어떤 것이 맞는 말?,내게는 정말 귀여운 막냇동생이 있다.,
ko_quiz_1,288,'손실률'과 '손실율'어떤 것이 맞는 말?,손실률 감소를 확신합니다.,
ko_quiz_1,289,'촐싹거리다'와 '초싹거리다'어떤 것이 맞는 말?,그 애는 책은 안 읽고 촐싹거리기만 한다.,
ko_quiz_1,290,'주워듣다'와 '줏어듣다'어떤 것이 맞는 말?,주워들은 소문을 말해줄게. ,
ko_quiz_1,291,'천장'과 '천정'어떤 것이 맞는 말?,천장에서 물이 샌다. ,
ko_quiz_1,292,'먹어라고'와 '먹으라고'어떤 것이 맞는 말?,천천히 먹으라고 말했다. ,
ko_quiz_1,293,'나는'과 '날으는'어떤 것이 맞는 말?,하늘을 나는 새,
ko_quiz_1,294,'새침데기'와 '새침떼기' 중 올바른 표기는?,새침데기,
ko_quiz_1,295,'더우기'와 '더욱이'어떤 것이 맞는 말?,나이가 어리고 더욱이 몸도 약하다.,
ko_quiz_1,296,'곤욕'과 '곤혹'어떤 것이 맞는 말?,헛소문으로 곤욕을 당했다.,
ko_quiz_1,297,'볼팬'과 '볼펜'어떤 것이 맞는 말?,수첩 사이에 볼펜을 끼우다.,
ko_quiz_1,298,'어획량'과 '어획양'어떤 것이 맞는 말?,연어 어획량이 증가한다.,
ko_quiz_1,299,'웬일'과 '왠일'어떤 것이 맞는 말?,웬일로 이렇게 일찍 왔어?,
ko_quiz_1,300,'가느다랗다'와 '가느랗다'어떤 것이 맞는 말?,그녀는 눈썹이 아주 가느다랗다.,
ko_quiz_1,301,'백지장'과 '백짓장'어떤 것이 맞는 말?,백지장도 맞들면 낫다.,
ko_quiz_1,302,'경쟁률'과 '경쟁율'어떤 것이 맞는 말?,이번 경쟁률이 가장 낮다. ,
ko_quiz_1,303,'과녘'과 '과녁'어떤 것이 맞는 말?,화살이 과녁을 향했으나 아쉽게도 빗나갔다. ,
ko_quiz_1,304,'웅덩이'와 '웅뎅이'어떤 것이 맞는 말?,비가 와서 웅덩이가 생겼다.,
ko_quiz_1,305,'담갔다'와 '담궜다'어떤 것이 맞는 말?,올해도 김치를 담갔다.,
ko_quiz_1,306,'열어젖히다'와 '열어제치다'어떤 것이 맞는 말?,문을 확 열어젖혔다.,
ko_quiz_1,307,'예부터'와 '옛부터'어떤 것이 맞는 말?,예부터 내려오는 풍습이야.,
ko_quiz_1,308,'북어국'과 '북엇국'어떤 것이 맞는 말?,북엇국으로 해장이나 합시다. ,
ko_quiz_1,309,'넓적다리'와 '넙적다리'어떤 것이 맞는 말?,넓적다리에 상처가 났다.,
ko_quiz_1,310,'방게젓'과 '동난젓'어떤 것이 맞는 말?,방게젓을 시장에서 샀다. ,
ko_quiz_1,311,'바라 왔던'과 '바래 왔던'어떤 것이 맞는 말?,내가 바라 왔던 바로 그 사람이 나타났다.,
ko_quiz_1,312,'문외안'과 '문외한'어떤 것이 맞는 말?,그 쪽은 문외한이다.,
ko_quiz_1,313,'족집게'와 '쪽집게'어떤 것이 맞는 말?,족집게로 털을 뽑았다. ,
ko_quiz_1,314,'함부로'와 '함부러'어떤 것이 맞는 말?,그렇게 함부로 말하지 마라.,
ko_quiz_1,315,'높이'와 '높히'어떤 것이 맞는 말?,높이 나는 새처럼 자유롭고 싶다.,
ko_quiz_1,316,'풍비박산'과 '풍지박산'어떤 것이 맞는 말?,풍비박산된 집안을 수습했다.,
ko_quiz_1,317,'일찌기'와 '일찍이'어떤 것이 맞는 말?,아침 일찍이 일어나 준비했다. ,
ko_quiz_1,318,'눈살'과 '눈쌀'어떤 것이 맞는 말?,눈살을 찌푸리게 만드는 행동,
ko_quiz_1,319,'머리끄댕이'와 '머리끄덩이' 중 올바른 표기는?,머리끄덩이,
ko_quiz_1,320,'넗어'와 '넓어'어떤 것이 맞는 말?,여기는 내가 본 곳 중에 가장 넓어. ,
ko_quiz_1,321,'황당무개'와 '황당무계'어떤 것이 맞는 말?,황당무계한 소문이 떠돈다. ,
ko_quiz_1,322,'제사날'과 '제삿날'어떤 것이 맞는 말?,오늘은 보고 싶은 할아버지의 제삿날이다. ,
ko_quiz_1,323,'진학률'과 '진학율'어떤 것이 맞는 말?,대학 진학률이 정말 높구나. ,
ko_quiz_1,324,'놀라다'와 '놀래다'어떤 것이 맞는 말?,경적 소리에 깜짝 놀라다.,
ko_quiz_1,325,'우습냐'와 '우스우냐'어떤 것이 맞는 말?,지금 이 상황이 우스우냐? ,
ko_quiz_1,326,'도와지'와 '도화지'어떤 것이 맞는 말?,오늘 준비물은 도화지다.,
ko_quiz_1,327,'얼차려'와 '얼차레'어떤 것이 맞는 말?,신병은 얼차려를 당했다. ,
ko_quiz_1,328,'맞기다'와 '맡기다'어떤 것이 맞는 말?,중요한 임무를 맡기다.,
ko_quiz_1,329,'가름마'와 '가르마'어떤 것이 맞는 말?,예쁘게 가르마를 탔다. ,
ko_quiz_1,330,'미덥다'와 '미더웁다'어떤 것이 맞는 말?,네가 참 든든하고 미덥다. ,
ko_quiz_1,331,'괄시'와 '괄세'어떤 것이 맞는 말?,사람을 그렇게 괄시해서는 안 된다.,
ko_quiz_1,332,'돌림매'와 '돌림방'어떤 것이 맞는 말?,돌림매를 맞다. ,
ko_quiz_1,333,'느즈막'과 '느지막'어떤 것이 맞는 말?,느지막하게 일어나 학교를 갔다.,
ko_quiz_1,334,'케케묵은'과 '캐캐묵은'어떤 것이 맞는 말?,케케묵은 논쟁은 그만둬야 한다.,
ko_quiz_1,335,'구데기'와 '구더기'어떤 것이 맞는 말?,썩은 나무에서 구더기가 끓다.,
ko_quiz_1,336,'모래'와 '모레'어떤 것이 맞는 말?,내 나이 마흔이 내일모레다. ,
ko_quiz_1,337,'해코지'와 '해꼬지'어떤 것이 맞는 말?,해코지라도 하려는 거야?,
ko_quiz_1,338,'방방곡곡'과 '방방곳곳'어떤 것이 맞는 말?,방학 동안 방방곡곡 돌아다니다.,
ko_quiz_1,339,'엄한 사람'과 '애먼 사람'어떤 것이 맞는 말?,나 아니야! 애먼 사람 잡지 마. ,
ko_quiz_1,340,'그저'와 '거저'어떤 것이 맞는 말?,거저 받은 행운 ,
ko_quiz_1,341,'심열'과 '심혈'어떤 것이 맞는 말?,심혈을 기울여 만든 작품,
ko_quiz_1,342,'행설수설'과 '횡설수설'어떤 것이 맞는 말?,불안한 마음에 횡설수설했다. ,
ko_quiz_1,343,'세다'와 '쇠다'어떤 것이 맞는 말?,온 가족이 모여 명절을 쇠다. ,
ko_quiz_1,344,'후유증'과 '휴유증'어떤 것이 맞는 말?,그는 교통사고 후유증에 시달린다.,
ko_quiz_1,345,'메밀'과 '모밀'어떤 것이 맞는 말?,메밀 국수,
ko_quiz_1,346,'10개월'과 '10월'어떤 것이 맞는 말?,절도죄로 그에게 징역 월을 선고합니다. ,
ko_quiz_1,347,'까무라치다'와 '까무러지다'어떤 것이 맞는 말?,그땐 정말 정신이 까무러질 것 같았어. ,
ko_quiz_1,348,'졸업년도'와 '졸업 연도'어떤 것이 맞는 말?,그들의 졸업 연도가 달라. ,
ko_quiz_1,349,'붙이고'와 '부치고'어떤 것이 맞는 말?,나는 팔을 걷어붙이고 일을 시작했다.,
ko_quiz_1,350,'시치다'와 '스치다'어떤 것이 맞는 말?,치맛단을 시치다. ,
ko_quiz_1,351,'뭉게다'와 '뭉개다'어떤 것이 맞는 말?,그는 일을 뭉개고 있다. ,
ko_quiz_1,352,'고깔'과 '꼬깔'어떤 것이 맞는 말?,고깔을 쓴 농악대가 풍물을 울렸다. ,
ko_quiz_1,353,'웃입술'과 '윗입술'어떤 것이 맞는 말?,윗입술을 움직여 발음한다. ,
ko_quiz_1,354,'맞기다'와 '맡기다'어떤 것이 맞는 말?,중요한 임무를 맡기다. ,
ko_quiz_1,355,'익숙지'와 '익숙치'어떤 것이 맞는 말?,기계 조작에 익숙지 않다.,
ko_quiz_1,356,'빗다'와 '빚다'어떤 것이 맞는 말?,추석에는 햅쌀로 송편을 빚는다. ,
ko_quiz_1,357,'썩이다'와 '썩히다'어떤 것이 맞는 말?,그 녀석이 속을 썩인다.,
ko_quiz_1,358,'소곤소곤'과 '소근소근'어떤 것이 맞는 말?,여기서는 소곤소곤 말해. ,
ko_quiz_1,359,'미식거리다'와 '메슥거리다' 중 어떤 것이 표준어?,속이 메슥거리다. ,
ko_quiz_1,360,'부시다'와 '부수다'어떤 것이 맞는 말?,그는 문짝을 다 부수었다. ,
ko_quiz_1,361,'안 되'와 '안 돼'어떤 것이 맞는 말?,내일 늦으면 안 돼. ,
ko_quiz_1,362,'요세'와 '요새'어떤 것이 맞는 말?,요새 무릎이 너무 아프다. ,
ko_quiz_1,363,'한창'과 '한참'어떤 것이 맞는 말?,한창 자라나는 중이다. ,
ko_quiz_1,364,'썩이다'와 '썩히다'어떤 것이 맞는 말?,부모 속을 썩이는 자식,
ko_quiz_1,365,'인상율'과 '인상률'어떤 것이 맞는 말?,임금 인상률이 상승한다. ,
ko_quiz_1,366,'피라미'와 '피래미'어떤 것이 맞는 말?,그때 피라미를 처음 봤다. ,
ko_quiz_1,367,'흐리멍텅'과 '흐리멍덩'어떤 것이 맞는 말?,엄마의 정신이 흐리멍덩해졌다.,
ko_quiz_1,368,'십상이다'와 '쉽상이다'어떤 것이 맞는 말?,그렇게 뛰어다니다간 넘어지기 십상이야.,
ko_quiz_1,369,'일일히'와 '일일이'어떤 것이 맞는 말?,여러 사연을 일일이 들어보다. ,
ko_quiz_1,370,'불린다'와 '불리운다'어떤 것이 맞는 말?,그는 신동으로 불린다. ,
ko_quiz_1,371,'지긋이'와 '지그시'어떤 것이 맞는 말?,눈을 지그시 감았다. ,
ko_quiz_1,372,'빼앋다'와 '빼앗다'어떤 것이 맞는 말?,빼앗긴 들에도 봄은 온다. ,
ko_quiz_1,373,'가랑비'와 '잔비'어떤 것이 맞는 말?,아침부터 가랑비가 내린다.,
ko_quiz_1,374,'목메다'와 '목매다'어떤 것이 맞는 말?,그깟 사랑에 너무 목매지 마. ,
ko_quiz_1,375,'지르밟다'와 '즈려밟다'어떤 것이 맞는 말?,떨어진 꽃잎을 지르밟다.,
ko_quiz_1,376,'야단법석'과 '야단법썩'어떤 것이 맞는 말?,이 야밤에 웬 야단법석이야.,
ko_quiz_1,377,'마트에 들르자'와 '마트에 들리자'어떤 것이 맞는 말?,마트에 들르자.,
ko_quiz_1,378,'건들어'와 '건드려'어떤 것이 맞는 말?,감히 누가 건드려? ,
ko_quiz_1,379,'알은 척'과 '아는 척'어떤 것이 맞는 말?,다 아는 척해서 손해를 봤다. ,
ko_quiz_1,380,'홀홀단신'과 '혈혈단신'어떤 것이 맞는 말?,그는 혈혈단신으로 살아왔다. ,
ko_quiz_1,381,'십상'과 '쉽상'어떤 것이 맞는 말?,시간이 지나면 변하기 십상이다. ,
ko_quiz_1,382,'원상복구'와 '원상복귀'어떤 것이 맞는 말?,컴퓨터 원상 복구 작업을 하다. ,
ko_quiz_1,383,'만들다'의명사형으로 옳은 것?,책상을 만듦이 좋겠구나. ,
ko_quiz_1,384,'열없다'와 '열적다'어떤 것이 맞는 말?,나도 내 실수가 열없어서 가만히 앉아만 있었다.,
ko_quiz_1,385,'언제나'와 '노다지'어떤 것이 맞는 말?,그는 언제나 같은 시간에 버스를 탄다. ,
ko_quiz_1,386,'갑'과 '곽'어떤 것이 맞는 말?,머리핀을 빈 갑에 넣어 두었다. ,
ko_quiz_1,387,'막냇아들'과 '막내아들'어떤 것이 맞는 말?,나의 막내아들이 졸업을 했다. ,
ko_quiz_1,388,'일찌기'와 '일찍이'어떤 것이 맞는 말?,그는 어제 아침 일찍이 집을 나섰다. ,
ko_quiz_1,389,'취업률'과 '취업율'어떤 것이 맞는 말?,요즘 취업률이 얼마나 되니?,
ko_quiz_1,390,'시치다'와 '스치다'어떤 것이 맞는 말?,치맛단을 시치다.,
ko_quiz_1,391,'웃통'과 '위통'어떤 것이 맞는 말?,웃통 벗은 아이들.,
ko_quiz_1,392,'복슬복슬'과 '복실복실' 중 어떤 것이 맞는 말?,털이 복슬복슬한 강아지. ,
ko_quiz_1,393,'젖힌다'와 '제낀다'어떤 것이 맞는 말?,노래를 불러 젖힌다.,
ko_quiz_1,394,'업신여기다'와 '숙보다'어떤 것이 맞는 말?,함부로 남을 업신여기지 마라.,
ko_quiz_1,395,'뭐예요'와 '뭐에요'어떤 것이 맞는 말?,오늘 반찬은 뭐예요? ,
ko_quiz_1,396,'쳐부수다'와 '쳐부시다'어떤 것이 맞는 말?,장군과 병사들은 성문을 쳐부수었다.,
ko_quiz_1,397,'놈팡이'와 '놈팽이'어떤 것이 맞는 말?,어쩌다가 그런 놈팡이를 만났어? ,
ko_quiz_1,398,'청취률'과 '청취율'어떤 것이 맞는 말?,프로그램의 청취율이 위다. ,
ko_quiz_1,399,'얼룩빼기'와 '얼룩배기'어떤 것이 맞는 말?,저기 얼룩빼기 송아지가 있어.,
ko_quiz_1,400,'틈틈이'와 '틈틈히'어떤 것이 맞는 말?,틈틈이 갈고닦은 실력을 발휘했다.,
ko_quiz_1,401,'씌웠던'와 '씌었던'어떤 것이 맞는 말?,귀신에 씌었던 게 분명하다.,
ko_quiz_1,402,'부조금'과 '부주금'어떤 것이 맞는 말?,부조금은 얼마를 내야 하지?,
ko_quiz_1,403,'아리까리하다'와 '아리송하다'어떤 것이 맞는 말?,그 책의 내용이 아리송하다. ,
ko_quiz_1,404,'걸핏하면'과 '얼핏하면'어떤 것이 맞는 말?,걸핏하면 내 탓이라고 하니 억울하다. ,
ko_quiz_1,405,'흑역사'와 '흙역사'어떤 것이 맞는 말?,그날은 지우고 싶은 흑역사다.,
ko_quiz_1,406,'짓궂다'와 '짖궂다'어떤 것이 맞는 말?,그는 너무 짓궂다.,
ko_quiz_1,407,'짭쪼름'과 '짭조름'어떤 것이 맞는 말?,소금을 넣으니 맛이 짭조름하다. ,
ko_quiz_1,408,'얄따랗다'와 '얇다랗다'어떤 것이 맞는 말?,입술이 얄따랗다.,
ko_quiz_1,409,'골았다'와 '곯았다'어떤 것이 맞는 말?,나는 속이 곯았다. ,
ko_quiz_1,410,'개곡'과 '계곡'어떤 것이 맞는 말?,이번 휴가는 계곡으로 간다. ,
ko_quiz_1,411,'오뚜기'와 '오뚝이'어떤 것이 맞는 말?,그는 오뚝이처럼 일어났다.,
ko_quiz_1,412,'주전부리'와 '주점부리'어떤 것이 맞는 말?,아이는 주전부리를 찾았다. ,
ko_quiz_1,413,'흐뭇하다'와 '흐믓하다'어떤 것이 맞는 말?,괜스레 내가 다 흐뭇하다.,
ko_quiz_1,414,'창제'와 '창재'어떤 것이 맞는 말?,한글 창제를 기리는 날이다. ,
ko_quiz_1,415,'옷이 해어지다'와 '옷이 헤어지다'어떤 것이 맞는 말?,옷이 해어져서 못 입겠다.,
ko_quiz_1,416,'시청율'과 '시청률'어떤 것이 맞는 말?,주말 예능 시청률이 높다. ,
ko_quiz_1,417,'다달이'와 '다달히'어떤 것이 맞는 말?,월간지를 다달이 구독하다.,
ko_quiz_1,418,'흙받기'와 '흙받이'어떤 것이 맞는 말?,공사장의 인부는 흙받기를 가지고 일했다. ,
ko_quiz_1,419,'구절'과 '귀절'어떤 것이 맞는 말?,좋아하는 시의 한 구절을 읽어 줄게. ,
ko_quiz_1,420,'알아맞추다'와 '알아맞히다'어떤 것이 맞는 말?,수수께끼를 알아맞히다. ,
ko_quiz_1,421,'코보'와 '코주부'어떤 것이 맞는 말?,옆집에 사는 코주부 영감을 알지? ,
ko_quiz_1,422,'벌린다'와 '벌인다'어떤 것이 맞는 말?,그는 항상 논쟁을 벌인다. ,
ko_quiz_1,423,'더우기'와 '더욱이'어떤 것이 맞는 말?,나이가 어리고 더욱이 몸도 약하다. ,
ko_quiz_1,424,'외종질'과 '외조카'어떤 것이 맞는 말?,외종질의 결혼식에 참석했다. ,
ko_quiz_1,425,'겆다'와 '걷다'어떤 것이 맞는 말?,비가 와서 빨래를 걷었다. ,
ko_quiz_1,426,'연탄집게'와 '연탄집개'어떤 것이 맞는 말?,연탄집게로 연탄을 옮겼다. ,
ko_quiz_1,427,'겹겹히'와 '겹겹이'어떤 것이 맞는 말?,헝겊으로 겹겹이 감았다. ,
ko_quiz_1,428,'행혀'와 '행여'어떤 것이 맞는 말?,행여 기차를 놓칠까 서둘러 나왔다. ,
ko_quiz_1,429,'모래'와 '모레'어떤 것이 맞는 말?,내 나이 서른이 내일모레다. ,
ko_quiz_1,430,'중량'과 '중양'어떤 것이 맞는 말?,중량에 따른 요금이 있다.,
ko_quiz_1,431,'누우면'과 '누으면'어떤 것이 맞는 말?,자리에 누우면,
ko_quiz_1,432,'뒤풀이'와 '뒷풀이'어떤 것이 맞는 말?,뒤풀이가 있다.,
ko_quiz_1,433,'천생'과 '천상'어떤 것이 맞는 말?,그녀는 천생 여자다. ,
ko_quiz_1,434,'홑옷'과 '홑것'어떤 것이 맞는 말?,홑옷만 입고 밖에 나가다. ,
ko_quiz_1,435,'되라'와 '돼라'어떤 것이 맞는 말?,착한 사람이 돼라. ,
ko_quiz_1,436,'달달이'와 '다달이'어떤 것이 맞는 말?,적금을 다달이 붓다. ,
ko_quiz_1,437,'띤다'와 '띈다'어떤 것이 맞는 말?,노을은 붉은빛을 띤다.,
ko_quiz_1,438,'덮밥'와 '덥밥'어떤 것이 맞는 말?,계란덮밥을 만들어 먹었다.,
ko_quiz_1,439,'사기충전'과 '사기충천'어떤 것이 맞는 말?,나는 내 딸의 목소리를 듣고 사기충천 했다.,
ko_quiz_1,440,'좌우편'과 '좌우켠'어떤 것이 맞는 말?,운전할 땐 좌우편을 잘 살펴봐라.,
ko_quiz_1,441,'빽빽히'와 '빽빽이'어떤 것이 맞는 말?,공책이 빽빽이 채워져 있습니다. ,
ko_quiz_1,442,'야반도주'와 '야밤도주'어떤 것이 맞는 말?,야반도주를 감행했다.,
ko_quiz_1,443,'내리깔다'와 '내려깔다'어떤 것이 맞는 말?,시선을 내리깔다. ,
ko_quiz_1,444,'몹슬'과 '몹쓸'어떤 것이 맞는 말?,몹쓸 소리는 하지 말아라. ,
ko_quiz_1,445,'짓거리'와 '짓꺼리'어떤 것이 맞는 말?,어리석은 짓거리였다.,
ko_quiz_1,446,'음률'과 '음율'어떤 것이 맞는 말?,아름다운 음률에 맞추어 춤을 추었다.,
ko_quiz_1,447,'깨방정'과 '개방정'어떤 것이 맞는 말?,개방정 좀 그만 떨어라.,
ko_quiz_1,448,'비럭질'과 '비렁뱅이질'어떤 것이 맞는 말?,길에서 비럭질 하는 사람을 보았다. ,
ko_quiz_1,449,'절대절명'과 '절체절명'어떤 것이 맞는 말?,절체절명의 위기이다. ,
ko_quiz_1,450,'감소율'과 '감소률'어떤 것이 맞는 말?,매년 감소율이 줄었다.,
ko_quiz_1,451,'아연질색'과 '아연실색'어떤 것이 맞는 말?,그 모습을 보고 아연실색했어. ,
ko_quiz_1,452,'빼뚤어지다'와 '빼두러지다'어떤 것이 맞는 말?,네가 그은 줄이 빼뚤어졌더라. ,
ko_quiz_1,453,'넓죽하다'의 올바른 발음은?,넙쭈카다 ,
ko_quiz_1,454,'집게'와 '집개'어떤 것이 맞는 말?,집게를 이용해 물건을 들어올렸다. ,
ko_quiz_1,455,'거르다'와 '걸르다'어떤 것이 맞는 말?,그는 입맛이 없어서 자꾸 끼니를 거른다. ,
ko_quiz_1,456,'닦달'과 '닥달'어떤 것이 맞는 말?,아이들만 닦달했다.,
ko_quiz_1,457,'처진'과 '쳐진'어떤 것이 맞는 말?,시무룩하게 처진 눈썹.,
ko_quiz_1,458,'식해'와 '식혜'어떤 것이 맞는 말?,명태식해가 맛있다.,
ko_quiz_1,459,'머리끄덩이'와 '머리끄댕이'어떤 것이 맞는 말?,머리끄덩이를 잡았다.,
ko_quiz_1,460,'넓죽'과 '넙죽'어떤 것이 맞는 말?,남자는 넙죽 받아먹었다. ,
ko_quiz_1,461,'어물쩍'과 '어물쩡'어떤 것이 맞는 말?,이 일은 어물쩍 넘어가면 안 된다. ,
ko_quiz_1,462,'참여'의 올바른 발음은?,차며 ,
ko_quiz_1,463,'흙진주'와 '흑진주'어떤 것이 맞는 말?,아이의 눈망울은 흑진주처럼 반짝였다. ,
ko_quiz_1,464,'걱정거리'와 '걱정꺼리'어떤 것이 맞는 말?,새로운 걱정거리가 생겼다.,
ko_quiz_1,465,'엇저녁'과 '엊저녁'어떤 것이 맞는 말?,엊저녁의 노을은 참 아름다웠다. ,
ko_quiz_1,466,'우레'와 '우뢰'어떤 것이 맞는 말?,우레 같은 박수가 나왔다.,
ko_quiz_1,467,'문외한' '무뇌한' '문외안' 어떤 것이 맞는 말?,그 방면에는 문외한이다. ,
ko_quiz_1,468,'아귀찜'과 '아구찜'어떤 것이 맞는 말?,나는 아귀찜을 좋아한다.,
ko_quiz_1,469,'달라다'와 '달래다'어떤 것이 맞는 말?,빌려준 물건을 도로 달라다.,
ko_quiz_1,470,'흑맥주'와 '흙맥주'어떤 것이 맞는 말?,흑맥주의 진한 맛이 느껴졌다.,
ko_quiz_1,471,'여드레'와 '여드래'어떤 것이 맞는 말?,일을 마치는 데 꼬박 여드레가 걸렸다.,
ko_quiz_1,472,'띤다'와 '띈다'어떤 것이 맞는 말?,아이의 볼은 붉은빛을 띤다.,
ko_quiz_1,473,'모르는구나'와 '모르구나'어떤 것이 맞는 말?,아직 아무것도 모르는구나. ,
ko_quiz_1,474,'섭섭잖은'과 '섭섭찮은'어떤 것이 맞는 말?,섭섭잖은 대접을 받았다.,
ko_quiz_1,475,'보다시피'와 '보다싶이'어떤 것이 맞는 말?,보다시피 이제 시작이야.,
